Synthetic_ID,Department,Years_of_Experience,Overtime_Hours,Absenteeism_Days,Patient_Load,Workdays_per_Month,Previous_Satisfaction_Rating,Overtime_Ratio,Workload_Intensity,Shift_Duration_Hours,Primary_Shift_Type,Scheduling_Assignments,Weekend_Work_Frequency,Consecutive_Assignments,Consecutive_Work_Days,Consecutive_Days_Off,Skill_Diversity,Contract_Flexibility,INRC_Shift_Pattern,INRC_Expected_Hours,Satisfaction_Score,Workload_Complexity,Scheduling_Stress_Index,Work_Life_Balance_Score,Skill_Utilization,Shift_Pattern_Consistency,Duration_Alignment,Scheduling_Harmony_Score
SYNTH_00369,Pediatrics,18,14,3,22,27,2.9,1.166666569444453,0.9,12,Late,0,0,0,0,2,0.0,0,Day,8,2.29,0.0,0.4666666277777812,2.0,0.0,0,0,0.6333333430555548
SYNTH_00370,General Medicine,12,13,2,11,16,2.34,1.083333243055563,0.5333333333333333,12,Late,0,0,3,3,0,1.0,FullTime,Day,8,4.39,0.0,0.5619047257936538,0.0,100.0,0,0,0.10952381855158655
SYNTH_00371,General Medicine,17,19,3,19,18,3.32,1.899999810000019,0.6,10,Day,0,0,0,0,5,2.0,HalfTime,Day,8,3.92,0.0,0.7599999240000077,5.0,200.0,1,0,1.560000018999998
SYNTH_00372,ICU,13,14,4,15,26,4.56,1.399999860000014,0.8666666666666667,10,Day,0,0,0,0,2,0.0,0,Day,8,1.38,0.0,0.5599999440000056,2.0,0.0,1,0,0.8600000139999986
SYNTH_00373,General Medicine,2,13,0,22,20,3.28,1.299999870000013,0.6666666666666666,10,Day,0,0,0,0,4,2.0,PartTime,Day,8,2.71,0.0,0.5199999480000053,4.0,200.0,1,0,1.3700000129999987
SYNTH_00374,ER,13,4,1,16,24,3.53,0.4999999375000079,0.8,8,Early,0,0,3,3,0,2.0,PartTime,Night,12,1.12,0.0,0.3285714035714317,0.0,200.0,0,0,0.16785714910714206
SYNTH_00375,General Medicine,7,5,2,10,29,3.07,0.6249999218750099,0.9666666666666668,8,Early,0,0,3,3,0,0.0,0,Night,12,2.92,0.0,0.3785713973214325,0.0,0.0,0,0,0.15535715066964187
SYNTH_00376,General Medicine,10,16,4,24,25,1.2,1.5999998400000162,0.8333333333333334,10,Day,0,0,4,4,0,1.0,FullTime,Early,8,3.65,0.0,0.8114285074285779,0.0,100.0,0,0,0.047142873142855535
SYNTH_00377,ER,6,10,2,17,21,1.93,1.2499998437500195,0.7,8,Early,0,0,2,2,0,2.0,HalfTime,Day,8,1.47,0.0,0.5857142232142936,0.0,200.0,0,1,0.3535714441964266
SYNTH_00378,ICU,3,15,3,24,25,2.97,1.4999998500000151,0.8333333333333334,10,Day,0,0,2,4,0,1.0,HalfTime,Late,8,2.16,0.0,0.7714285114285775,0.0,100.0,0,0,0.05714287214285563
SYNTH_00379,ER,3,11,2,20,19,2.24,0.9166665902777842,0.6333333333333333,12,Late,0,0,2,2,0,1.0,HalfTime,Night,12,2.59,0.0,0.4523809218253994,0.0,100.0,0,1,0.38690476954365016
SYNTH_00380,General Medicine,18,14,4,22,23,1.73,1.399999860000014,0.7666666666666667,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,4.68,0.0,0.5599999440000056,2.0,200.0,1,0,0.8600000139999986
SYNTH_00381,ICU,11,3,1,14,17,3.02,0.2499999791666684,0.5666666666666667,12,Late,0,0,0,0,2,1.0,PartTime,Day,8,4.97,0.0,0.09999999166666737,2.0,100.0,0,0,0.7250000020833332
SYNTH_00382,General Medicine,5,17,1,12,15,2.29,2.124999734375033,0.5,8,Early,0,0,3,3,0,1.0,HalfTime,Late,8,1.18,0.0,0.9785713223214418,0.0,100.0,0,1,0.25535716941963954
SYNTH_00383,ER,19,2,2,22,18,2.03,0.199999980000002,0.6,10,Day,0,0,1,3,0,0.0,0,Early,8,4.04,0.0,0.20857142057142936,0.0,0.0,0,0,0.19785714485714267
SYNTH_00384,ER,19,7,0,5,23,2.86,0.8749998906250137,0.7666666666666667,8,Early,0,0,2,4,0,0.0,0,Day,8,2.49,0.0,0.521428527678577,0.0,0.0,0,1,0.36964286808035574
SYNTH_00385,General Medicine,15,2,2,12,18,1.53,0.1666666527777789,0.6,12,Late,0,0,0,0,2,2.0,FullTime,Day,8,2.57,0.0,0.06666666111111157,2.0,200.0,0,0,0.7333333347222222
SYNTH_00386,Pediatrics,16,7,3,10,16,4.71,0.5833332847222263,0.5333333333333333,12,Late,0,0,2,2,0,2.0,FullTime,Day,8,4.02,0.0,0.31904759960317625,0.0,200.0,0,0,0.17023810009920592
SYNTH_00387,Pediatrics,9,17,1,9,24,4.47,1.416666548611121,0.8,12,Late,0,0,0,0,4,2.0,HalfTime,Day,8,4.67,0.0,0.5666666194444484,4.0,200.0,0,0,1.108333345138888
SYNTH_00388,ER,4,9,1,19,28,3.83,1.1249998593750177,0.9333333333333332,8,Early,0,0,0,0,2,1.0,HalfTime,Day,8,4.8,0.0,0.44999994375000707,2.0,100.0,0,1,0.8875000140624982
SYNTH_00389,ER,15,19,1,19,28,1.42,2.374999703125037,0.9333333333333332,8,Early,0,0,0,0,5,0.0,0,Day,8,3.31,0.0,0.9499998812500149,5.0,0.0,0,1,1.5125000296874962
SYNTH_00390,Pediatrics,12,16,0,6,19,4.1,1.9999997500000315,0.6333333333333333,8,Early,0,0,0,0,3,1.0,FullTime,Day,8,2.43,0.0,0.7999999000000126,3.0,100.0,0,1,1.0500000249999968
SYNTH_00391,Pediatrics,3,7,0,5,17,4.23,0.8749998906250137,0.5666666666666667,8,Early,0,0,0,0,2,1.0,PartTime,Day,8,4.15,0.0,0.3499999562500055,2.0,100.0,0,1,0.9125000109374986
SYNTH_00392,General Medicine,14,10,4,15,27,4.07,0.8333332638888947,0.9,12,Late,0,0,2,4,0,2.0,FullTime,Night,12,2.0,0.0,0.5047618769841293,0.0,200.0,0,1,0.37380953075396767
SYNTH_00393,General Medicine,17,4,2,14,26,1.46,0.3333333055555579,0.8666666666666667,12,Late,0,0,2,2,0,1.0,HalfTime,Late,8,3.26,0.0,0.21904760793650885,0.0,100.0,1,0,0.4452380980158728
SYNTH_00394,Pediatrics,19,12,2,22,27,3.58,1.199999880000012,0.9,10,Day,0,0,2,4,0,0.0,0,Night,12,2.43,0.0,0.6514285234285763,0.0,0.0,0,0,0.08714286914285593
SYNTH_00395,General Medicine,6,4,3,22,23,4.34,0.399999960000004,0.7666666666666667,10,Day,0,0,2,4,0,0.0,0,Late,8,3.63,0.0,0.33142855542857297,0.0,0.0,0,0,0.16714286114285676
SYNTH_00396,General Medicine,4,12,1,21,18,3.31,1.4999998125000236,0.6,8,Early,0,0,0,0,2,0.0,0,Day,8,1.96,0.0,0.5999999250000094,2.0,0.0,0,1,0.8500000187499976
SYNTH_00397,ICU,7,5,0,12,20,3.59,0.4166666319444473,0.6666666666666666,12,Late,0,0,0,0,2,2.0,HalfTime,Day,8,1.77,0.0,0.16666665277777892,2.0,200.0,0,0,0.7083333368055553
SYNTH_00398,General Medicine,19,4,3,19,16,2.83,0.3333333055555579,0.5333333333333333,12,Late,0,0,1,4,0,1.0,HalfTime,Day,8,4.67,0.0,0.30476189365079454,0.0,100.0,0,0,0.17380952658730137
SYNTH_00399,ER,17,8,3,12,20,3.11,0.6666666111111158,0.6666666666666666,12,Late,0,0,0,0,3,2.0,HalfTime,Day,8,1.41,0.0,0.2666666444444463,3.0,200.0,0,0,0.9333333388888885
SYNTH_00400,General Medicine,16,15,0,21,17,1.14,1.4999998500000151,0.5666666666666667,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,3.02,0.0,0.5999999400000061,2.0,200.0,1,0,0.8500000149999984
SYNTH_00401,General Medicine,15,1,2,16,26,3.56,0.099999990000001,0.8666666666666667,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,1.88,0.0,0.0399999960000004,2.0,200.0,1,0,0.9900000009999999
SYNTH_00402,Pediatrics,8,0,1,12,26,1.33,0.0,0.8666666666666667,12,Late,0,0,3,3,0,2.0,FullTime,Late,8,1.16,0.0,0.12857142857142856,0.0,200.0,1,0,0.46785714285714286
SYNTH_00403,ER,19,7,2,18,23,2.74,0.5833332847222263,0.7666666666666667,12,Late,0,0,0,0,2,1.0,FullTime,Day,8,1.14,0.0,0.23333331388889056,2.0,100.0,0,0,0.6916666715277774
SYNTH_00404,General Medicine,8,18,3,8,25,2.17,1.4999998750000103,0.8333333333333334,12,Late,0,0,0,0,2,0.0,0,Day,8,1.7,0.0,0.5999999500000042,2.0,0.0,0,0,0.6000000124999989
SYNTH_00405,General Medicine,18,10,1,5,16,3.18,0.99999990000001,0.5333333333333333,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,4.47,0.0,0.39999996000000404,2.0,200.0,1,0,0.900000009999999
SYNTH_00406,ICU,16,11,4,5,29,1.53,0.9166665902777842,0.9666666666666668,12,Late,0,0,3,3,0,1.0,PartTime,Early,8,2.13,0.0,0.4952380646825423,0.0,100.0,0,0,0.12619048382936443
SYNTH_00407,General Medicine,19,11,3,23,26,3.77,0.9166665902777842,0.8666666666666667,12,Late,0,0,2,2,0,2.0,FullTime,Early,8,4.8,0.0,0.4523809218253994,0.0,200.0,0,0,0.13690476954365016
SYNTH_00408,General Medicine,10,6,2,20,26,4.18,0.7499999062500118,0.8666666666666667,8,Early,0,0,1,4,0,0.0,0,Late,8,3.33,0.0,0.4714285339285761,0.0,0.0,0,1,0.382142866517856
SYNTH_00409,ICU,17,12,2,18,23,1.65,1.4999998125000236,0.7666666666666667,8,Early,0,0,3,3,0,0.0,0,Night,12,2.75,0.0,0.728571353571438,0.0,0.0,0,0,0.0678571616071405
SYNTH_00410,Pediatrics,13,7,2,20,19,1.42,0.699999930000007,0.6333333333333333,10,Day,0,0,0,0,3,3.0,PartTime,Day,8,3.32,0.0,0.2799999720000028,3.0,300.0,1,0,1.1800000069999994
SYNTH_00411,General Medicine,13,8,0,9,22,1.58,0.6666666111111158,0.7333333333333333,12,Late,0,0,2,4,0,1.0,FullTime,Night,12,3.07,0.0,0.4380952158730177,0.0,100.0,0,1,0.39047619603174555
SYNTH_00412,ICU,7,6,3,13,16,4.51,0.4999999583333368,0.5333333333333333,12,Late,0,0,4,4,0,1.0,FullTime,Early,8,4.04,0.0,0.37142855476190617,0.0,100.0,0,0,0.15714286130952346
SYNTH_00413,ER,10,14,1,6,20,3.11,1.7499997812500274,0.6666666666666666,8,Early,0,0,0,0,2,1.0,PartTime,Day,8,2.13,0.0,0.699999912500011,2.0,100.0,0,1,0.8250000218749972
SYNTH_00414,Pediatrics,2,1,2,22,17,2.87,0.099999990000001,0.5666666666666667,10,Day,0,0,2,2,0,2.0,PartTime,Day,8,2.41,0.0,0.1257142817142861,0.0,200.0,1,0,0.4685714295714285
SYNTH_00415,ER,4,19,2,10,26,1.43,2.374999703125037,0.8666666666666667,8,Early,0,0,0,0,7,1.0,20Percent,Day,8,4.58,0.0,0.9499998812500149,7.0,100.0,0,1,2.012500029687496
SYNTH_00416,ER,6,11,0,13,26,3.6,1.3749998281250215,0.8666666666666667,8,Early,0,0,0,0,2,1.0,20Percent,Day,8,4.79,0.0,0.5499999312500087,2.0,100.0,0,1,0.8625000171874978
SYNTH_00417,ICU,18,0,1,5,28,4.47,0.0,0.9333333333333332,8,Early,0,0,0,0,6,0.0,0,Day,8,4.57,0.0,0.0,6.0,0.0,0,1,2.0
SYNTH_00418,General Medicine,6,7,3,13,24,4.31,0.8749998906250137,0.8,8,Early,0,0,1,3,0,1.0,FullTime,Late,8,2.68,0.0,0.4785713848214341,0.0,100.0,0,1,0.38035715379464147
SYNTH_00419,ICU,17,4,4,20,19,3.5,0.3333333055555579,0.6333333333333333,12,Late,0,0,3,3,0,2.0,FullTime,Late,8,4.12,0.0,0.2619047507936517,0.0,200.0,1,0,0.4345238123015871
SYNTH_00420,ICU,14,14,0,17,26,1.3,1.166666569444453,0.8666666666666667,12,Late,0,0,0,0,4,1.0,HalfTime,Day,8,2.91,0.0,0.4666666277777812,4.0,100.0,0,0,1.1333333430555548
SYNTH_00421,ICU,11,0,3,13,22,1.45,0.0,0.7333333333333333,8,Early,0,0,0,0,5,2.0,PartTime,Day,8,2.99,0.0,0.0,5.0,200.0,0,1,1.75
SYNTH_00422,ICU,19,0,4,17,24,1.2,0.0,0.8,10,Day,0,0,2,2,0,0.0,0,Day,8,1.82,0.0,0.0857142857142857,0.0,0.0,1,0,0.47857142857142854
SYNTH_00423,Pediatrics,2,9,2,13,28,2.03,0.8999999100000091,0.9333333333333332,10,Day,0,0,0,0,4,2.0,PartTime,Day,8,3.36,0.0,0.35999996400000367,4.0,200.0,1,0,1.410000008999999
SYNTH_00424,General Medicine,3,9,2,15,15,1.54,0.8999999100000091,0.5,10,Day,0,0,0,0,3,1.0,PartTime,Day,8,1.74,0.0,0.35999996400000367,3.0,100.0,1,0,1.160000008999999
SYNTH_00425,ER,11,14,1,8,19,2.04,1.399999860000014,0.6333333333333333,10,Day,0,0,1,3,0,2.0,FullTime,Day,8,2.33,0.0,0.6885713725714342,0.0,200.0,1,0,0.32785715685714145
SYNTH_00426,ER,6,16,4,6,17,2.54,1.9999997500000315,0.5666666666666667,8,Early,0,0,0,0,2,1.0,FullTime,Day,8,4.42,0.0,0.7999999000000126,2.0,100.0,0,1,0.8000000249999968
SYNTH_00427,General Medicine,14,5,2,10,18,4.77,0.4166666319444473,0.6,12,Late,0,0,0,0,2,1.0,FullTime,Day,8,1.83,0.0,0.16666665277777892,2.0,100.0,0,0,0.7083333368055553
SYNTH_00428,ER,19,2,2,18,16,3.44,0.199999980000002,0.5333333333333333,10,Day,0,0,0,0,2,1.0,PartTime,Day,8,1.28,0.0,0.0799999920000008,2.0,100.0,1,0,0.9800000019999998
SYNTH_00429,General Medicine,16,12,1,8,23,4.34,1.4999998125000236,0.7666666666666667,8,Early,0,0,0,0,2,1.0,HalfTime,Day,8,1.28,0.0,0.5999999250000094,2.0,100.0,0,1,0.8500000187499976
SYNTH_00430,ER,7,15,3,10,17,3.84,1.4999998500000151,0.5666666666666667,10,Day,0,0,0,0,3,1.0,HalfTime,Day,8,4.76,0.0,0.5999999400000061,3.0,100.0,1,0,1.1000000149999984
SYNTH_00431,ICU,8,7,2,23,29,1.45,0.699999930000007,0.9666666666666668,10,Day,0,0,0,0,4,1.0,HalfTime,Day,8,3.03,0.0,0.2799999720000028,4.0,100.0,1,0,1.4300000069999994
SYNTH_00432,ER,19,14,0,10,16,3.94,1.7499997812500274,0.5333333333333333,8,Early,0,0,0,0,2,1.0,FullTime,Day,8,2.64,0.0,0.699999912500011,2.0,100.0,0,1,0.8250000218749972
SYNTH_00433,General Medicine,16,16,0,6,24,2.1,1.3333332222222316,0.8,12,Late,0,0,1,3,0,1.0,FullTime,Late,8,4.24,0.0,0.6619047174603212,0.0,100.0,1,0,0.3345238206349197
SYNTH_00434,General Medicine,7,16,3,22,25,3.56,1.3333332222222316,0.8333333333333334,12,Late,0,0,4,4,0,0.0,0,Night,12,4.34,0.0,0.704761860317464,0.0,0.0,0,1,0.323809534920634
SYNTH_00435,General Medicine,9,12,4,17,23,2.36,1.4999998125000236,0.7666666666666667,8,Early,0,0,3,5,0,1.0,FullTime,Day,8,2.33,0.0,0.8142856392857237,0.0,100.0,0,1,0.29642859017856904
SYNTH_00436,General Medicine,13,16,1,13,21,4.99,1.3333332222222316,0.7,12,Late,0,0,0,0,4,2.0,PartTime,Day,8,3.77,0.0,0.5333332888888926,4.0,200.0,0,0,1.116666677777777
SYNTH_00437,General Medicine,1,5,0,23,20,2.05,0.6249999218750099,0.6666666666666666,8,Early,0,0,5,5,0,2.0,FullTime,Night,12,4.08,0.0,0.46428568303571827,0.0,200.0,0,0,0.13392857924107043
SYNTH_00438,Pediatrics,8,16,0,17,15,2.12,1.9999997500000315,0.5,8,Early,0,0,0,0,5,1.0,PartTime,Day,8,3.62,0.0,0.7999999000000126,5.0,100.0,0,1,1.5500000249999968
SYNTH_00439,Pediatrics,4,15,3,15,19,4.72,1.8749997656250292,0.6333333333333333,8,Early,0,0,3,3,0,2.0,FullTime,Night,12,1.61,0.0,0.8785713348214403,0.0,200.0,0,0,0.030357166294639915
SYNTH_00440,ER,3,13,4,5,26,1.1,1.083333243055563,0.8666666666666667,12,Late,0,0,2,2,0,2.0,FullTime,Day,8,4.5,0.0,0.519047582936511,0.0,200.0,0,0,0.12023810426587225
SYNTH_00441,General Medicine,3,12,4,11,25,3.79,1.4999998125000236,0.8333333333333334,8,Early,0,0,0,0,5,2.0,HalfTime,Day,8,3.16,0.0,0.5999999250000094,5.0,200.0,0,1,1.6000000187499976
SYNTH_00442,ER,13,5,3,19,28,3.9,0.499999950000005,0.9333333333333332,10,Day,0,0,0,0,2,0.0,0,Day,8,2.13,0.0,0.19999998000000202,2.0,0.0,1,0,0.9500000049999995
SYNTH_00443,General Medicine,8,2,0,5,29,4.35,0.1666666527777789,0.9666666666666668,12,Late,0,0,3,3,0,0.0,0,Night,12,2.7,0.0,0.19523808968254014,0.0,0.0,0,1,0.451190477579365
SYNTH_00444,General Medicine,7,13,1,16,25,4.9,1.083333243055563,0.8333333333333334,12,Late,0,0,0,0,5,2.0,20Percent,Day,8,1.15,0.0,0.43333329722222524,5.0,200.0,0,0,1.3916666756944438
SYNTH_00445,Pediatrics,1,13,0,11,17,4.9,1.083333243055563,0.5666666666666667,12,Late,0,0,0,0,2,1.0,PartTime,Day,8,1.51,0.0,0.43333329722222524,2.0,100.0,0,0,0.6416666756944437
SYNTH_00446,Pediatrics,16,14,4,19,15,1.26,1.166666569444453,0.5,12,Late,0,0,0,0,6,1.0,20Percent,Day,8,4.06,0.0,0.4666666277777812,6.0,100.0,0,0,1.6333333430555548
SYNTH_00447,ICU,6,7,0,23,18,4.29,0.699999930000007,0.6,10,Day,0,0,2,2,0,2.0,HalfTime,Night,12,1.0,0.0,0.3657142577142885,0.0,200.0,0,0,0.1585714355714279
SYNTH_00448,Pediatrics,7,14,1,5,27,3.59,1.166666569444453,0.9,12,Late,0,0,2,2,0,2.0,HalfTime,Night,12,2.67,0.0,0.5523809134920669,0.0,200.0,0,1,0.3619047716269833
SYNTH_00449,ICU,12,12,2,21,16,3.59,0.9999999166666736,0.5333333333333333,12,Late,0,0,0,0,3,1.0,20Percent,Day,8,3.09,0.0,0.3999999666666695,3.0,100.0,0,0,0.9000000083333326
SYNTH_00450,ICU,9,16,0,21,16,1.51,1.9999997500000315,0.5333333333333333,8,Early,0,0,0,0,4,1.0,HalfTime,Day,8,1.22,0.0,0.7999999000000126,4.0,100.0,0,1,1.3000000249999968
SYNTH_00451,ICU,11,2,3,7,17,3.6,0.1666666527777789,0.5666666666666667,12,Late,0,0,0,0,3,0.0,0,Day,8,4.89,0.0,0.06666666111111157,3.0,0.0,0,0,0.9833333347222222
SYNTH_00452,ICU,10,5,2,16,22,4.93,0.499999950000005,0.7333333333333333,10,Day,0,0,3,3,0,2.0,FullTime,Day,8,1.9,0.0,0.3285714085714306,0.0,200.0,1,0,0.41785714785714234
SYNTH_00453,ICU,1,4,3,10,22,4.65,0.399999960000004,0.7333333333333333,10,Day,0,0,0,0,4,2.0,HalfTime,Day,8,2.22,0.0,0.1599999840000016,4.0,200.0,1,0,1.4600000039999996
SYNTH_00454,ER,18,16,3,15,26,2.76,1.5999998400000162,0.8666666666666667,10,Day,0,0,0,0,3,2.0,PartTime,Day,8,2.22,0.0,0.6399999360000065,3.0,200.0,1,0,1.0900000159999983
SYNTH_00455,Pediatrics,4,1,3,7,29,1.16,0.099999990000001,0.9666666666666668,10,Day,0,0,0,0,3,2.0,PartTime,Day,8,1.92,0.0,0.0399999960000004,3.0,200.0,1,0,1.2400000009999999
SYNTH_00456,ICU,5,14,0,12,21,2.45,1.166666569444453,0.7,12,Late,0,0,0,0,3,1.0,PartTime,Day,8,1.01,0.0,0.4666666277777812,3.0,100.0,0,0,0.8833333430555548
SYNTH_00457,General Medicine,9,4,4,18,20,4.31,0.3333333055555579,0.6666666666666666,12,Late,0,0,2,2,0,0.0,0,Late,8,3.92,0.0,0.21904760793650885,0.0,0.0,1,0,0.4452380980158728
SYNTH_00458,Pediatrics,17,19,2,18,23,3.81,1.899999810000019,0.7666666666666667,10,Day,0,0,3,3,0,2.0,20Percent,Late,8,4.87,0.0,0.8885713525714363,0.0,200.0,0,0,0.027857161857140933
SYNTH_00459,Pediatrics,3,5,1,14,18,2.84,0.499999950000005,0.6,10,Day,0,0,1,3,0,0.0,0,Night,12,1.9,0.0,0.3285714085714306,0.0,0.0,0,0,0.16785714785714234
SYNTH_00460,ICU,16,5,4,6,26,1.22,0.4166666319444473,0.8666666666666667,12,Late,0,0,4,4,0,1.0,FullTime,Early,8,3.65,0.0,0.3380952242063503,0.0,100.0,0,0,0.16547619394841243
SYNTH_00461,ER,5,17,0,18,15,2.71,1.6999998300000172,0.5,10,Day,0,0,3,3,0,2.0,FullTime,Early,8,3.97,0.0,0.8085713605714355,0.0,200.0,0,0,0.04785715985714112
SYNTH_00462,ICU,16,17,3,13,22,2.88,2.124999734375033,0.7333333333333333,8,Early,0,0,2,2,0,2.0,HalfTime,Late,8,4.39,0.0,0.935714179464299,0.0,200.0,0,1,0.26607145513392527
SYNTH_00463,ER,3,3,1,7,21,4.71,0.299999970000003,0.7,10,Day,0,0,0,0,3,1.0,PartTime,Day,8,2.69,0.0,0.11999998800000121,3.0,100.0,1,0,1.2200000029999998
SYNTH_00464,General Medicine,15,16,2,12,21,3.56,1.5999998400000162,0.7,10,Day,0,0,2,4,0,2.0,FullTime,Early,8,2.21,0.0,0.8114285074285779,0.0,200.0,0,0,0.047142873142855535
SYNTH_00465,Pediatrics,3,13,4,20,29,2.25,1.6249997968750256,0.9666666666666668,8,Early,0,0,0,0,2,1.0,PartTime,Day,8,2.3,0.0,0.6499999187500103,2.0,100.0,0,1,0.8375000203124974
SYNTH_00466,General Medicine,14,13,4,6,17,3.1,1.6249997968750256,0.5666666666666667,8,Early,0,0,2,2,0,1.0,FullTime,Day,8,3.85,0.0,0.735714204464296,0.0,100.0,0,1,0.316071448883926
SYNTH_00467,ER,16,12,1,10,18,1.26,0.9999999166666736,0.6,12,Late,0,0,0,0,5,2.0,HalfTime,Day,8,4.27,0.0,0.3999999666666695,5.0,200.0,0,0,1.4000000083333326
SYNTH_00468,ER,17,6,0,16,24,4.89,0.4999999583333368,0.8,12,Late,0,0,3,3,0,0.0,0,Late,8,1.73,0.0,0.3285714119047633,0.0,0.0,1,0,0.41785714702380916
SYNTH_00469,General Medicine,18,11,2,9,23,2.44,1.3749998281250215,0.7666666666666667,8,Early,0,0,0,0,3,2.0,PartTime,Day,8,2.48,0.0,0.5499999312500087,3.0,200.0,0,1,1.112500017187498
SYNTH_00470,ER,18,14,1,6,29,2.91,1.7499997812500274,0.9666666666666668,8,Early,0,0,0,0,2,2.0,HalfTime,Day,8,4.61,0.0,0.699999912500011,2.0,200.0,0,1,0.8250000218749972
SYNTH_00471,General Medicine,14,18,3,20,20,2.42,1.4999998750000103,0.6666666666666666,12,Late,0,0,3,3,0,2.0,FullTime,Late,8,4.23,0.0,0.7285713785714327,0.0,200.0,1,0,0.3178571553571418
SYNTH_00472,Pediatrics,18,10,2,9,29,3.73,0.99999990000001,0.9666666666666668,10,Day,0,0,0,0,3,2.0,HalfTime,Day,8,4.94,0.0,0.39999996000000404,3.0,200.0,1,0,1.150000009999999
SYNTH_00473,General Medicine,15,14,4,19,29,3.65,1.7499997812500274,0.9666666666666668,8,Early,0,0,2,2,0,0.0,0,Early,8,4.02,0.0,0.7857141982142968,0.0,0.0,1,1,0.5535714504464258
SYNTH_00474,Pediatrics,15,11,1,16,19,3.86,0.9166665902777842,0.6333333333333333,12,Late,0,0,4,4,0,1.0,FullTime,Early,8,2.57,0.0,0.5380952075396851,0.0,100.0,0,0,0.11547619811507873
SYNTH_00475,General Medicine,6,2,4,8,17,2.07,0.199999980000002,0.5666666666666667,10,Day,0,0,0,0,3,0.0,0,Day,8,3.36,0.0,0.0799999920000008,3.0,0.0,1,0,1.2300000019999997
SYNTH_00476,ER,15,16,4,19,23,2.26,1.9999997500000315,0.7666666666666667,8,Early,0,0,0,0,3,1.0,PartTime,Day,8,3.64,0.0,0.7999999000000126,3.0,100.0,0,1,1.0500000249999968
SYNTH_00477,General Medicine,18,2,4,15,19,1.5,0.199999980000002,0.6333333333333333,10,Day,0,0,0,0,5,2.0,HalfTime,Day,8,1.31,0.0,0.0799999920000008,5.0,200.0,1,0,1.7300000019999997
SYNTH_00478,ER,4,18,0,20,19,3.62,1.4999998750000103,0.6333333333333333,12,Late,0,0,0,0,2,1.0,FullTime,Day,8,3.18,0.0,0.5999999500000042,2.0,100.0,0,0,0.6000000124999989
SYNTH_00479,General Medicine,8,19,4,10,28,1.16,2.374999703125037,0.9333333333333332,8,Early,0,0,0,0,4,1.0,HalfTime,Day,8,3.84,0.0,0.9499998812500149,4.0,100.0,0,1,1.2625000296874962
SYNTH_00480,General Medicine,15,3,3,18,18,3.39,0.299999970000003,0.6,10,Day,0,0,5,5,0,1.0,FullTime,Night,12,1.67,0.0,0.33428570228571547,0.0,100.0,0,0,0.16642857442857112
SYNTH_00481,ICU,3,2,3,22,28,4.48,0.2499999687500039,0.9333333333333332,8,Early,0,0,3,5,0,3.0,FullTime,Night,12,4.12,0.0,0.31428570178571585,0.0,300.0,0,0,0.17142857455357102
SYNTH_00482,ER,15,15,2,16,18,4.56,1.4999998500000151,0.6,10,Day,0,0,3,3,0,1.0,FullTime,Early,8,3.34,0.0,0.7285713685714347,0.0,100.0,0,0,0.06785715785714133
SYNTH_00483,ICU,13,11,4,15,26,2.8,0.9166665902777842,0.8666666666666667,12,Late,0,0,0,0,5,2.0,HalfTime,Day,8,4.81,0.0,0.3666666361111137,5.0,200.0,0,0,1.4083333409722216
SYNTH_00484,ER,9,7,4,17,15,2.84,0.5833332847222263,0.5,12,Late,0,0,0,0,2,2.0,HalfTime,Day,8,1.17,0.0,0.23333331388889056,2.0,200.0,0,0,0.6916666715277774
SYNTH_00485,ICU,2,16,1,15,21,1.31,1.9999997500000315,0.7,8,Early,0,0,0,0,2,2.0,HalfTime,Day,8,2.06,0.0,0.7999999000000126,2.0,200.0,0,1,0.8000000249999968
SYNTH_00486,Pediatrics,8,6,0,20,23,3.68,0.599999940000006,0.7666666666666667,10,Day,0,0,2,4,0,2.0,FullTime,Day,8,3.41,0.0,0.4114285474285738,0.0,200.0,1,0,0.3971428631428565
SYNTH_00487,General Medicine,17,10,2,19,17,4.29,1.2499998437500195,0.5666666666666667,8,Early,0,0,3,3,0,1.0,FullTime,Late,8,2.19,0.0,0.6285713660714364,0.0,100.0,0,1,0.34285715848214093
SYNTH_00488,ER,13,17,4,19,26,1.98,2.124999734375033,0.8666666666666667,8,Early,0,0,0,0,2,1.0,FullTime,Day,8,3.86,0.0,0.8499998937500133,2.0,100.0,0,1,0.7875000265624967
SYNTH_00489,ER,1,0,1,8,27,2.69,0.0,0.9,10,Day,0,0,0,0,6,1.0,20Percent,Day,8,4.04,0.0,0.0,6.0,100.0,1,0,2.0
SYNTH_00490,General Medicine,2,2,0,15,29,4.36,0.199999980000002,0.9666666666666668,10,Day,0,0,0,0,2,0.0,0,Day,8,1.41,0.0,0.0799999920000008,2.0,0.0,1,0,0.9800000019999998
SYNTH_00491,ER,15,3,2,23,16,4.51,0.299999970000003,0.5333333333333333,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,3.06,0.0,0.11999998800000121,2.0,200.0,1,0,0.9700000029999997
SYNTH_00492,ER,12,12,2,19,17,1.97,0.9999999166666736,0.5666666666666667,12,Late,0,0,0,0,2,2.0,PartTime,Day,8,3.04,0.0,0.3999999666666695,2.0,200.0,0,0,0.6500000083333326
